prompt,gt,pred,generated_text
"Sentence: The excellent whisky which I went to the store and have bought was very costly.
Linguistically acceptable: no

Sentence: I was trying and buying some whiskey.
Linguistically acceptable: no

Sentence: Ellen conferred Helen.
Linguistically acceptable: no

Sentence: What I said that was we would go.
Linguistically acceptable: no

Sentence: Poseidon appears to own a dragon
Linguistically acceptable: yes

Sentence: Every essay that she's written and which I've read is on that pile.
Linguistically acceptable: yes

Sentence: Kim and Terry are happy.
Linguistically acceptable: yes

Sentence: He looks more formidable than he is.
Linguistically acceptable: yes

Sentence: Hopefully, we'll make it through the winter without snow.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: More of a man is here.
Linguistically acceptable: no

Sentence: I don't know the boy who the flowers Mary gave to.
Linguistically acceptable: no

Sentence: Not reading of Shakespeare satisfied me
Linguistically acceptable: no

Sentence: Sally enough eats caviar.
Linguistically acceptable: no

Sentence: Although no one else believes that Sally is innocent, Harry believes it.
Linguistically acceptable: yes

Sentence: For Aphrodite to appear to be happy would be impossible.
Linguistically acceptable: yes

Sentence: John promised Mary to cut the grass.
Linguistically acceptable: yes

Sentence: My friends Mike talked to about politics yesterday.
Linguistically acceptable: yes

Sentence: Blue leather shows herself that Betsy is pretty.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: He can can go
Linguistically acceptable: no

Sentence: What are you eating or did you play chess?
Linguistically acceptable: no

Sentence: Martha carved the baby some wood into a toy.
Linguistically acceptable: no

Sentence: Some who read anything passed.
Linguistically acceptable: no

Sentence: John might go home, so might Bill.
Linguistically acceptable: yes

Sentence: Bill did not destroy the world.
Linguistically acceptable: yes

Sentence: Medea wondered if the potion was ready
Linguistically acceptable: yes

Sentence: Dick's claim that semantics is generative is preposterous.
Linguistically acceptable: yes

Sentence: Gwen hit the baseball.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: He's an as reliable man.
Linguistically acceptable: no

Sentence: Cynthia munched peaches.
Linguistically acceptable: no

Sentence: At Mrs. Parker's lodged an old woman.
Linguistically acceptable: no

Sentence: Although Bob may not be a nut, many people have claimed and I think so too.
Linguistically acceptable: no

Sentence: I saw the student of physics.
Linguistically acceptable: yes

Sentence: We believed there to be a fountain in the park.
Linguistically acceptable: yes

Sentence: Andy promised that we would go.
Linguistically acceptable: yes

Sentence: Chris liked which pictures of himself?
Linguistically acceptable: yes

Sentence: I hit that you knew the answer.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: I reviewed Joe's attempt to find Holly while you reviewed José's attempt to.
Linguistically acceptable: no

Sentence: The more everyone eat, the more John keeps his big mouth shut about it, OK?
Linguistically acceptable: no

Sentence: Bill seems to be obnoxious, but I don't think that Sam happens.
Linguistically acceptable: no

Sentence: Who did Athena introduce who to?
Linguistically acceptable: no

Sentence: You should always lock your door, no matter how fancy the hotel might be.
Linguistically acceptable: yes

Sentence: Handsome though I believe that Dick is, I'm still going to marry Herman.
Linguistically acceptable: yes

Sentence: John is prouder of having gone than Sally expected Joan to believe that the man who didn't shave would be.
Linguistically acceptable: yes

Sentence: The knife that he threw into the sea had a gold handle.
Linguistically acceptable: yes

Sentence: I've lost my wallet or I've lost my mind.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: I wonder what city that Romans destroyed.
Linguistically acceptable: no

Sentence: Bill offered Mary anything he had cooked for dinner.
Linguistically acceptable: no

Sentence: They failed to tell me which problem I'll beat the competition more easily, the sooner I solve.
Linguistically acceptable: no

Sentence: John met in the park a student.
Linguistically acceptable: no

Sentence: John saw.
Linguistically acceptable: yes

Sentence: Willy is taller than Bill by as much as Joe is taller than the Dan.
Linguistically acceptable: yes

Sentence: There were five tourists in the room apart from myself.
Linguistically acceptable: yes

Sentence: Ron certainly will buy a dog.
Linguistically acceptable: yes

Sentence: It was a brand new car that he bought.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Karen asked where for Washington to put the chairs.
Linguistically acceptable: no

Sentence: Who did that Plato loved seem to be known by everyone.
Linguistically acceptable: no

Sentence: The gold mined.
Linguistically acceptable: no

Sentence: The stone knocked against the pole into the road.
Linguistically acceptable: no

Sentence: Lydia pocketed the change.
Linguistically acceptable: yes

Sentence: John is easy to please.
Linguistically acceptable: yes

Sentence: John wrote books.
Linguistically acceptable: yes

Sentence: The tub filled with water.
Linguistically acceptable: yes

Sentence: He likes cookies and he hates crumb cake.
Linguistically acceptable: ",1,1,<strong>yes</strong>
"Sentence: Jason whispered the phoenix had escaped
Linguistically acceptable: no

Sentence: I believe that the problem is not easy to be obvious.
Linguistically acceptable: no

Sentence: It never occurred to Harvey because he is insensitive to other people's desires that, I might want to leave.
Linguistically acceptable: no

Sentence: The hospital was donated the book to.
Linguistically acceptable: no

Sentence: Anson demonized David almost constantly.
Linguistically acceptable: yes

Sentence: Gilgamesh never flies dragons.
Linguistically acceptable: yes

Sentence: A man kicked that ball.
Linguistically acceptable: yes

Sentence: John has two sisters, who became lawyers.
Linguistically acceptable: yes

Sentence: They chased the man with the car.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: That brought the letter is Bill.
Linguistically acceptable: no

Sentence: John believes that Mary saw himself.
Linguistically acceptable: no

Sentence: John spoke to Mary French.
Linguistically acceptable: no

Sentence: I've never seen him eats asparagus.
Linguistically acceptable: no

Sentence: John put carrots from his garden in the salad.
Linguistically acceptable: yes

Sentence: Me, I like beer.
Linguistically acceptable: yes

Sentence: John gave Mary, and Joan presented to Fred, books which looked.
Linguistically acceptable: yes

Sentence: Harry thinks that Sally is innocent, although no one else thinks so.
Linguistically acceptable: yes

Sentence: I didn't have a red cent.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: They disappeared their way off the stage.
Linguistically acceptable: no

Sentence: The day snowed
Linguistically acceptable: no

Sentence: The only girl for whom it bothers me to wear that old fedora is Annabelle.
Linguistically acceptable: no

Sentence: These stories about himself describe John better than any official biography.
Linguistically acceptable: no

Sentence: In spite of his dislike of Mrs Bennet, Mr D'Arcy married Elizabeth.
Linguistically acceptable: yes

Sentence: the assassination of the president.
Linguistically acceptable: yes

Sentence: John drink beer last night.
Linguistically acceptable: yes

Sentence: Through the valley ran a rushing stream.
Linguistically acceptable: yes

Sentence: the book of poems and from Blackwell takes a very long time to read.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Runaway cats spot easily.
Linguistically acceptable: no

Sentence: I put the table with books.
Linguistically acceptable: no

Sentence: On which I consulted with the chairman of the Select Committee was this matter.
Linguistically acceptable: no

Sentence: It is important the more you eat, the more careful to be.
Linguistically acceptable: no

Sentence: They specialized.
Linguistically acceptable: yes

Sentence: The train reached the station fully.
Linguistically acceptable: yes

Sentence: What is bothering you?
Linguistically acceptable: yes

Sentence: You should unload rifles because not to s is dangerous.
Linguistically acceptable: yes

Sentence: the one with a red cover takes a very long time to read.
Linguistically acceptable: ",1,0,<strong>no</strong>
"Sentence: It is important for the more you to eat, the more careful for you to be.
Linguistically acceptable: no

Sentence: Kim fond of Lee.
Linguistically acceptable: no

Sentence: This rock is too heavy for me to begin to decide about helping Bob to try to pick up.
Linguistically acceptable: no

Sentence: Fluffy is sick, which that no one here realizes is certain.
Linguistically acceptable: no

Sentence: The cat was leaving.
Linguistically acceptable: yes

Sentence: Maxwell isn't much of a doctor.
Linguistically acceptable: yes

Sentence: Mike quipped that she never wore this hat.
Linguistically acceptable: yes

Sentence: John would prefer for the children to finish the oatmeal.
Linguistically acceptable: yes

Sentence: John has a fear of dogs.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: You get angrier, the more we eat, don't we.
Linguistically acceptable: no

Sentence: She pinched that he feels pain.
Linguistically acceptable: no

Sentence: Maxwell isn't half the doctor that that he would be if he studied is certain.
Linguistically acceptable: no

Sentence: He are the only person that I can rely on.
Linguistically acceptable: no

Sentence: Henry wanted to marry Fanny.
Linguistically acceptable: yes

Sentence: Our love them.
Linguistically acceptable: yes

Sentence: Each other's houses appear to the women to be garish.
Linguistically acceptable: yes

Sentence: The travelers have returned from their vacation.
Linguistically acceptable: yes

Sentence: The building's the roof is leaking.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: The flower bloomed its way to a prize.
Linguistically acceptable: no

Sentence: Dorothy is needing new shoes.
Linguistically acceptable: no

Sentence: I inquired that John like his beer.
Linguistically acceptable: no

Sentence: She doesn't believe much story.
Linguistically acceptable: no

Sentence: They brought the hat to the teacher
Linguistically acceptable: yes

Sentence: the book of poems with a red cover by Robert Burns from Blackwell takes a very long time to read.
Linguistically acceptable: yes

Sentence: The cats ate the spider.
Linguistically acceptable: yes

Sentence: Calvin admired himself in the mirror.
Linguistically acceptable: yes

Sentence: the panther's the coat is dark black.
Linguistically acceptable: ",0,0,<b>no</b>
